# 16/08/2023 01:13:19 PM: Prices - EPEX Spot Intraday Market Auction - 15-call_germany - Currency: EUR
Delivery day,Hour 1 Q1,Hour 1 Q2,Hour 1 Q3,Hour 1 Q4,Hour 2 Q1,Hour 2 Q2,Hour 2 Q3,Hour 2 Q4,Hour 3A Q1,Hour 3A Q2,Hour 3A Q3,Hour 3A Q4,Hour 3B Q1,Hour 3B Q2,Hour 3B Q3,Hour 3B Q4,Hour 4 Q1,Hour 4 Q2,Hour 4 Q3,Hour 4 Q4,Hour 5 Q1,Hour 5 Q2,Hour 5 Q3,Hour 5 Q4,Hour 6 Q1,Hour 6 Q2,Hour 6 Q3,Hour 6 Q4,Hour 7 Q1,Hour 7 Q2,Hour 7 Q3,Hour 7 Q4,Hour 8 Q1,Hour 8 Q2,Hour 8 Q3,Hour 8 Q4,Hour 9 Q1,Hour 9 Q2,Hour 9 Q3,Hour 9 Q4,Hour 10 Q1,Hour 10 Q2,Hour 10 Q3,Hour 10 Q4,Hour 11 Q1,Hour 11 Q2,Hour 11 Q3,Hour 11 Q4,Hour 12 Q1,Hour 12 Q2,Hour 12 Q3,Hour 12 Q4,Hour 13 Q1,Hour 13 Q2,Hour 13 Q3,Hour 13 Q4,Hour 14 Q1,Hour 14 Q2,Hour 14 Q3,Hour 14 Q4,Hour 15 Q1,Hour 15 Q2,Hour 15 Q3,Hour 15 Q4,Hour 16 Q1,Hour 16 Q2,Hour 16 Q3,Hour 16 Q4,Hour 17 Q1,Hour 17 Q2,Hour 17 Q3,Hour 17 Q4,Hour 18 Q1,Hour 18 Q2,Hour 18 Q3,Hour 18 Q4,Hour 19 Q1,Hour 19 Q2,Hour 19 Q3,Hour 19 Q4,Hour 20 Q1,Hour 20 Q2,Hour 20 Q3,Hour 20 Q4,Hour 21 Q1,Hour 21 Q2,Hour 21 Q3,Hour 21 Q4,Hour 22 Q1,Hour 22 Q2,Hour 22 Q3,Hour 22 Q4,Hour 23 Q1,Hour 23 Q2,Hour 23 Q3,Hour 23 Q4,Hour 24 Q1,Hour 24 Q2,Hour 24 Q3,Hour 24 Q4,Minimum,Maximum,Off-Peak,Baseload,Off-Peak 1,Peakload,Sun Peak,Off-Peak 2
31/05/2023,94.55,77.16,85.46,73.02,96.39,86.98,73.85,62.78,74.31,58.34,77.34,94.13,,,,,73.95,78.92,83.13,86.65,58.83,65.86,100.09,104.62,60.93,72.27,100.69,128.91,89.26,99.64,132.92,138.45,137.96,128.98,94.11,90.77,228.07,128.88,90.61,66.98,164.92,105.86,66.93,-0.07,113.39,76.40,48.44,26.90,74.97,65.97,21.38,-48.72,58.25,-10.32,-20.90,-44.94,50.61,5.00,-29.91,-105.70,-20.26,-11.83,-1.00,2.08,-85.99,-30.71,15.18,68.72,-134.02,-0.05,64.95,89.40,-2.86,63.11,88.85,164.91,51.31,67.09,100.05,116.95,87.77,94.79,118.05,164.61,135.11,119.93,124.52,110.84,159.12,111.94,95.10,88.01,129.26,107.93,94.20,74.83,118.22,102.21,92.96,67.43,-134.02,228.07,96.10,71.01,90.04,45.92,9.04,108.23
30/05/2023,89.43,81.76,72.13,71.37,66.18,87.66,89.11,87.67,75.54,87.45,88.98,62.45,,,,,58.90,66.19,79.26,85.71,49.98,63.84,91.92,98.23,55.15,66.53,90.10,101.88,81.50,98.01,123.09,135.30,120.65,144.95,137.77,124.62,216.29,117.97,93.08,87.06,107.94,89.42,79.27,87.27,110.25,94.08,75.08,58.19,84.97,70.34,74.21,51.77,83.09,67.78,63.57,45.96,77.21,71.84,64.87,15.69,25.13,66.45,74.29,74.13,11.43,67.73,81.44,92.61,-0.01,69.29,79.17,92.97,37.09,69.82,91.79,101.77,75.08,80.11,101.70,131.11,94.40,108.86,136.95,154.88,173.17,164.97,151.76,127.69,175.40,157.49,103.98,98.87,129.14,101.75,94.66,85.04,102.10,98.21,83.46,75.09,-0.01,216.29,99.09,90.22,88.54,81.36,66.75,120.17
29/05/2023,79.92,68.75,50.41,44.23,68.74,53.97,44.84,42.81,59.85,46.84,51.89,44.99,,,,,44.87,45.69,51.62,64.48,63.79,63.29,63.90,63.90,84.09,68.79,68.75,42.69,92.99,88.31,58.83,35.47,96.69,68.78,66.92,3.60,94.52,69.86,50.60,-69.29,103.17,64.07,-2.83,-181.07,89.26,18.52,-22.81,-129.37,18.87,-0.38,-58.95,-199.93,59.01,-34.36,-101.56,-359.09,6.00,-65.18,-233.11,-250.07,-183.63,-176.68,-110.94,-64.92,-358.84,-149.95,-83.60,53.59,-292.62,-103.49,28.87,91.25,-227.81,-26.35,52.36,101.80,-80.51,-9.11,68.74,102.83,-20.87,88.18,89.10,94.43,56.81,87.08,89.78,92.92,94.23,90.03,89.70,86.88,97.85,94.37,75.03,58.86,94.93,88.09,77.44,60.07,-359.09,103.17,67.27,10.17,59.21,-46.92,-97.42,83.38
28/05/2023,87.60,76.81,84.24,80.77,86.09,81.18,73.64,67.59,69.12,71.86,71.62,69.54,,,,,71.83,70.94,71.10,71.51,69.50,70.34,70.02,70.05,71.91,73.64,73.61,63.77,93.39,84.94,58.87,29.98,101.85,90.17,47.15,-47.70,101.75,68.75,24.80,-144.88,96.56,39.96,-13.88,-123.03,60.51,-0.05,-64.94,-199.92,19.56,-13.80,-26.46,-147.70,63.04,-8.76,-104.49,-214.59,-13.82,-108.45,-141.29,-229.87,-167.43,-149.97,-122.33,-80.27,-227.48,-124.37,-68.11,42.57,-261.69,-121.86,9.92,66.43,-199.95,-30.00,64.76,103.50,-154.03,-0.08,84.93,100.31,-1.00,58.82,72.18,89.60,61.14,66.62,75.02,66.61,101.71,86.24,66.37,63.37,103.04,85.14,58.85,54.78,87.95,76.97,58.88,56.42,-261.69,103.50,70.75,13.54,69.59,-43.68,-84.52,73.07
27/05/2023,92.58,92.53,88.59,82.84,89.47,88.74,87.71,74.76,87.61,69.97,88.54,88.02,,,,,69.11,69.48,79.94,89.11,71.58,71.59,90.31,90.33,79.99,71.79,90.39,87.02,89.48,89.18,70.18,61.48,101.76,89.21,84.12,69.06,132.64,92.30,57.51,17.97,101.72,72.51,-10.34,-49.91,89.84,55.60,-13.54,-99.95,50.11,21.12,-24.94,-63.04,73.65,42.60,-24.99,-119.56,13.65,-8.89,-25.66,-49.97,-22.07,-17.39,-10.21,0.77,-99.93,-49.72,20.17,75.93,-175.22,-34.51,64.37,89.71,-70.83,48.05,84.98,119.06,20.96,58.78,92.93,119.83,75.00,93.80,100.69,139.98,134.65,128.04,133.46,111.46,144.93,131.93,101.85,92.59,146.89,101.79,92.56,87.74,106.79,96.46,89.08,87.67,-175.22,146.89,92.38,57.19,82.70,21.99,-7.77,111.74
26/05/2023,92.40,91.43,88.06,75.64,91.93,79.38,79.32,85.45,81.90,72.61,72.59,75.70,,,,,75.64,80.51,75.69,71.75,60.25,63.09,91.24,92.52,64.40,68.71,100.04,123.37,88.61,104.24,126.32,125.47,115.07,125.64,104.43,104.21,130.11,100.77,95.47,78.85,122.56,97.77,62.11,-16.85,82.98,60.23,41.03,-15.04,63.79,38.29,3.21,-16.50,41.42,16.06,-11.51,-17.33,54.22,4.16,-18.32,-46.99,-18.34,-13.54,-2.88,-2.83,-54.98,-19.18,15.20,53.69,-43.38,6.92,53.80,74.25,15.92,51.58,85.49,97.41,69.32,86.67,99.74,105.47,90.08,96.84,144.99,152.76,136.24,134.93,135.00,120.96,173.85,160.88,99.91,91.70,155.83,104.20,100.01,89.39,107.53,99.93,99.96,88.67,-54.98,173.85,98.89,71.27,88.99,43.66,9.87,118.69
25/05/2023,103.75,103.05,83.13,71.76,103.80,103.17,90.94,78.67,102.22,95.41,94.69,88.35,,,,,95.62,88.32,94.51,92.74,73.89,86.55,101.96,103.20,69.68,69.70,104.74,136.88,93.71,116.58,155.73,162.59,152.64,149.96,141.61,111.18,216.08,138.91,103.27,85.01,105.27,98.36,91.42,61.38,112.04,89.93,68.01,51.76,100.63,89.75,63.63,-0.08,92.07,64.42,36.34,11.31,74.22,50.88,14.75,-16.64,11.58,26.60,39.32,23.31,-11.67,5.38,44.45,71.04,-39.30,33.10,94.92,103.14,39.26,66.24,82.15,104.41,64.21,99.53,104.56,127.53,110.50,119.29,120.90,130.79,150.80,148.88,131.38,121.20,152.62,127.71,116.80,103.22,141.85,125.99,109.18,84.99,118.50,103.19,94.83,70.50,-39.30,216.08,108.80,89.55,103.77,70.29,46.38,118.85
24/05/2023,99.61,87.15,97.06,84.45,89.65,88.11,83.34,79.29,79.09,76.82,89.73,93.65,,,,,66.37,73.46,90.68,97.06,62.07,69.87,100.93,109.52,67.43,82.09,104.11,109.94,89.51,108.47,124.42,138.96,139.01,126.53,131.33,124.27,144.57,123.99,126.00,103.04,119.95,115.33,103.07,96.18,103.37,94.96,83.82,101.11,100.93,86.28,86.10,62.12,102.59,80.75,72.14,80.91,101.35,93.08,87.85,64.35,64.33,72.37,89.31,89.06,83.11,91.75,83.90,101.29,66.13,90.10,100.08,107.34,99.13,100.37,105.94,137.76,101.00,104.88,131.61,198.38,149.64,158.81,189.45,209.42,212.42,215.25,190.76,167.79,204.49,189.37,142.95,134.75,167.14,140.05,105.53,99.84,125.96,109.58,101.61,87.65,62.07,215.25,113.73,109.56,95.75,105.40,86.53,149.70
23/05/2023,107.29,103.92,86.07,74.72,105.33,97.23,88.42,79.43,96.07,88.52,88.33,87.16,,,,,94.99,77.09,72.71,65.61,70.61,64.36,87.43,88.95,62.28,64.31,97.31,106.69,72.46,92.95,109.03,120.22,100.53,101.61,104.33,109.02,120.03,107.24,104.16,89.20,99.74,103.10,89.01,75.86,102.35,96.95,88.35,83.87,112.21,101.30,80.43,60.06,83.86,67.50,58.33,37.91,90.40,63.81,3.95,-49.63,55.24,24.58,5.87,-3.30,22.59,12.50,-3.54,2.05,-21.51,3.97,52.80,62.53,23.01,69.77,76.09,100.05,38.40,68.98,97.55,100.34,85.97,91.48,105.96,114.22,100.15,109.01,109.07,109.08,116.49,109.05,109.06,94.59,128.45,109.10,100.07,82.69,109.06,100.60,91.32,82.61,-49.63,128.45,94.28,78.97,89.53,63.66,49.90,103.78
22/05/2023,101.70,100.51,88.11,81.94,86.47,74.74,83.40,92.19,90.77,90.81,78.32,84.09,,,,,80.16,73.07,76.03,89.95,68.81,81.30,99.46,101.23,67.45,69.60,109.83,132.76,93.79,115.36,137.87,142.45,135.50,138.40,138.41,115.38,173.34,123.08,109.24,92.60,129.91,115.25,101.38,80.64,143.37,99.96,55.03,37.68,107.92,81.18,63.86,41.38,86.80,71.10,57.99,58.93,83.59,86.34,74.79,73.97,44.89,85.04,87.41,93.75,53.80,74.78,96.34,108.14,50.33,74.83,92.57,109.87,66.84,85.09,107.40,129.98,92.05,102.29,123.55,150.59,114.83,116.81,153.76,175.80,190.19,177.09,137.75,128.36,156.68,145.31,116.77,106.98,146.71,117.12,97.77,85.06,129.98,113.43,87.31,69.83,37.68,190.19,106.80,100.69,97.50,94.58,77.84,125.40
21/05/2023,70.95,56.80,32.89,36.08,50.88,49.56,25.90,25.77,31.07,20.09,25.85,36.71,,,,,28.70,26.63,25.82,31.91,22.73,21.48,38.60,58.51,47.44,46.70,40.02,30.04,49.98,54.86,28.76,11.22,46.72,40.13,29.87,20.09,62.85,49.44,36.43,-12.72,87.49,51.24,-26.28,-72.05,53.20,-0.07,-19.38,-78.96,45.60,14.29,-34.93,-86.10,38.16,-11.57,-50.04,-131.86,4.97,-11.32,-44.48,-71.58,-60.78,-70.31,-41.71,-15.05,-99.96,-38.92,-27.61,41.49,-99.99,-27.59,24.64,58.63,-78.96,-1.60,32.18,89.18,-31.74,24.85,87.20,112.49,59.89,82.62,94.43,105.00,84.26,100.45,88.04,80.04,108.19,99.04,80.10,71.87,107.92,81.14,83.73,80.01,103.45,89.98,71.89,60.68,-131.86,112.49,53.20,26.71,36.34,0.22,-29.04,86.92
20/05/2023,95.12,67.88,64.80,58.62,80.38,71.14,77.70,67.59,67.61,87.13,74.76,65.24,,,,,84.83,67.38,65.50,61.16,67.06,84.02,67.14,68.98,82.11,69.74,65.90,72.24,62.17,67.50,74.71,55.02,57.29,57.27,75.79,81.56,75.91,53.36,66.31,22.40,79.94,53.77,25.07,-9.19,65.15,31.93,-9.90,-66.10,42.41,0.73,-5.74,-53.24,26.69,0.40,-10.50,-52.30,17.72,0.00,-10.62,-50.98,-15.07,-10.81,-9.25,-9.00,-58.92,-10.99,-0.10,22.00,-75.63,-10.39,0.70,51.18,-36.64,-5.26,43.60,68.94,-0.01,52.07,67.40,79.56,57.97,69.94,71.11,82.71,96.67,75.75,75.01,71.76,97.54,83.55,71.52,56.16,97.61,69.63,74.80,64.02,84.95,74.99,69.67,58.63,-75.63,97.61,72.66,43.81,70.79,14.97,-6.94,76.39
19/05/2023,102.56,100.07,92.46,83.46,98.50,95.21,98.13,80.42,89.71,78.42,78.41,96.66,,,,,86.97,70.47,85.16,87.80,74.62,81.36,98.84,99.41,90.88,90.78,97.68,108.74,93.80,103.96,115.25,115.25,103.95,107.10,107.14,100.59,119.33,103.13,99.75,88.59,111.05,99.93,80.01,57.96,99.99,72.45,52.63,25.84,71.42,49.41,41.03,4.54,41.88,38.06,42.76,42.06,21.19,40.71,40.16,48.72,9.62,35.10,45.22,52.81,25.46,43.81,60.70,82.42,39.99,60.76,68.58,89.36,75.02,69.09,90.30,99.59,86.47,90.02,100.71,106.29,98.12,100.72,106.54,111.97,123.96,105.99,100.01,99.20,109.01,103.49,99.56,86.87,104.12,100.86,99.83,98.39,100.29,94.91,71.55,63.03,4.54,123.96,95.31,81.42,94.18,67.53,45.33,97.57
18/05/2023,111.84,103.24,88.19,82.10,108.43,98.64,78.73,71.21,97.99,79.25,80.46,70.70,,,,,82.74,85.03,86.78,84.80,86.62,89.32,91.31,88.25,113.71,110.72,86.77,70.59,114.37,110.53,90.00,70.44,108.31,99.92,91.92,64.35,113.86,93.52,90.36,63.56,111.23,78.25,83.42,61.46,89.99,79.92,64.36,36.92,73.49,62.11,75.86,49.35,79.69,64.96,58.95,-0.01,62.09,25.08,46.61,25.10,9.47,14.38,14.36,47.94,-9.93,63.04,45.94,74.48,14.07,74.80,84.91,102.23,49.66,86.65,94.48,110.02,94.07,98.71,100.20,107.41,99.24,106.13,114.39,129.85,125.70,123.01,115.30,113.75,135.73,118.03,114.12,104.09,128.13,113.22,103.33,91.93,113.27,102.99,99.55,90.07,-9.93,135.73,97.70,83.40,90.54,69.10,48.09,112.01
17/05/2023,108.16,92.70,62.30,56.22,92.97,75.24,71.96,62.75,84.89,72.74,67.83,78.00,,,,,77.05,72.73,75.89,84.64,64.31,69.63,76.11,94.93,60.50,67.47,87.02,107.81,75.30,101.78,116.60,123.30,111.61,112.72,109.39,103.91,149.45,108.43,103.32,99.34,108.72,107.00,89.07,85.08,74.14,83.25,76.02,64.33,74.48,53.44,53.42,1.92,72.78,24.75,4.51,1.91,49.95,23.37,0.09,-24.34,-10.66,0.17,4.40,10.63,-29.82,-3.87,23.07,40.02,-43.06,14.87,72.74,81.50,41.87,79.03,67.59,97.25,85.03,99.19,103.97,121.41,101.32,104.04,125.61,159.54,117.99,128.89,133.55,124.84,177.44,145.81,102.08,100.67,146.30,110.30,108.07,101.39,122.23,109.25,101.62,99.93,-43.06,177.44,96.85,77.91,84.95,58.96,27.83,120.65
16/05/2023,97.66,82.11,71.40,64.02,87.03,76.34,62.87,51.40,79.80,67.12,64.33,62.30,,,,,64.17,59.02,61.68,66.48,51.96,60.18,73.96,76.89,44.50,60.92,85.02,95.21,65.75,89.82,106.85,106.60,109.65,109.35,109.93,104.97,136.46,114.16,109.45,100.91,110.12,105.63,100.88,87.96,99.02,90.17,83.04,65.35,94.72,73.11,81.07,59.21,90.97,61.88,64.77,48.20,81.18,59.53,55.56,16.94,36.76,32.59,35.07,15.57,0.06,9.71,20.64,31.32,3.24,30.37,60.97,73.16,26.87,60.12,82.79,92.72,64.32,76.89,96.44,106.42,90.09,101.48,110.38,118.97,114.92,114.22,118.15,114.99,122.08,109.94,109.02,101.21,118.32,107.34,101.97,90.06,117.68,106.04,92.89,73.40,0.06,136.46,87.12,78.63,77.17,70.15,54.44,107.01
15/05/2023,114.38,104.72,95.19,98.04,109.57,105.01,95.19,95.13,106.02,99.94,99.71,100.66,,,,,109.35,98.21,95.18,98.43,91.68,91.77,101.48,109.26,99.21,99.53,114.14,142.91,128.03,138.05,161.99,161.42,184.84,187.05,160.92,149.01,214.91,163.92,137.03,119.99,159.71,124.80,132.02,120.61,140.86,113.80,99.89,95.04,112.28,104.34,104.65,91.35,104.61,90.17,95.58,90.92,108.29,104.80,86.93,79.98,106.65,99.26,85.97,80.08,94.39,99.56,90.89,97.74,87.83,94.80,101.84,107.96,81.38,78.38,109.92,118.33,99.08,109.59,124.60,194.27,115.98,119.86,135.31,159.97,131.85,142.55,150.09,141.53,168.09,141.23,115.51,109.15,160.61,129.51,101.79,99.30,115.89,105.92,88.67,83.92,78.38,214.91,119.41,115.85,117.06,112.29,99.08,124.10
14/05/2023,105.52,99.68,78.49,82.64,101.37,96.98,79.50,75.76,99.80,77.49,78.53,75.79,,,,,85.45,75.77,75.78,79.60,75.70,68.77,78.60,80.83,93.77,84.48,78.59,67.56,99.97,78.48,90.90,61.16,93.28,68.50,64.80,64.33,93.58,64.75,73.42,56.93,95.35,58.02,41.62,23.01,58.10,15.30,5.41,-18.81,16.00,-0.01,3.43,-10.73,29.41,-4.99,-9.64,-20.28,-0.01,-8.00,-8.98,-10.42,-11.69,-9.10,-8.65,7.07,-54.59,-13.27,12.47,56.19,-61.80,7.15,51.90,71.94,34.54,62.07,104.72,127.37,84.10,95.65,100.30,119.39,109.36,114.09,126.89,133.11,119.42,116.49,116.24,116.51,131.73,115.88,114.12,113.19,149.03,123.85,113.44,110.08,129.33,114.80,102.19,105.28,-61.80,149.03,93.95,65.74,81.81,37.53,0.59,118.22
13/05/2023,111.83,110.05,78.53,79.19,104.64,94.37,84.10,83.27,91.26,83.49,84.26,84.59,,,,,92.57,84.45,85.04,92.34,84.35,83.82,85.49,99.57,80.79,82.27,84.56,97.18,85.10,85.08,90.03,83.80,91.84,88.97,88.37,83.06,92.02,85.04,94.56,87.66,119.01,82.70,78.60,33.36,112.61,70.84,44.99,-28.04,61.05,21.47,8.70,-18.42,25.00,-8.67,-14.46,-35.87,-0.08,-13.81,-20.71,-29.06,-14.94,-14.33,-10.32,-0.01,-51.23,-15.10,20.14,46.05,-62.93,5.99,45.27,71.95,47.00,64.38,70.83,99.68,64.31,85.10,106.32,110.98,88.91,98.65,106.97,120.53,120.59,120.55,107.75,106.64,142.60,110.72,107.61,103.21,131.91,110.02,110.01,101.22,114.57,109.96,98.82,95.55,-62.93,142.60,96.46,68.36,88.70,40.26,5.66,111.98
12/05/2023,114.79,100.53,84.74,84.29,104.80,90.74,85.43,83.96,94.16,84.51,84.59,87.00,,,,,90.73,83.93,90.80,101.74,82.22,82.22,95.08,108.90,82.27,84.09,105.02,125.51,95.09,112.94,119.80,132.08,119.88,120.02,130.02,129.17,158.89,140.10,137.96,119.99,137.99,116.43,112.50,100.02,134.80,108.48,98.72,79.60,115.51,99.48,79.48,62.56,103.48,76.82,63.67,40.93,94.49,69.52,58.03,36.76,60.07,63.14,57.45,68.07,41.34,53.73,69.57,78.96,50.99,74.31,78.58,97.04,68.23,80.13,99.41,110.80,100.74,104.09,112.34,116.83,107.63,112.91,116.11,124.96,127.96,119.88,116.83,116.24,126.82,116.27,107.92,100.07,120.61,119.69,102.48,92.32,109.91,105.02,100.99,89.09,36.76,158.89,103.40,97.47,99.72,91.53,75.61,110.76
11/05/2023,108.50,107.45,94.27,83.22,108.44,99.04,96.64,87.48,107.96,86.80,99.99,97.93,,,,,107.79,107.09,82.20,96.12,99.09,97.93,103.46,95.12,94.71,91.69,108.66,122.31,100.26,110.26,148.51,153.36,128.53,137.45,167.95,183.26,190.81,195.09,171.48,137.82,167.91,141.19,129.08,119.64,150.33,126.73,119.63,114.11,124.29,114.68,119.58,108.65,116.62,109.56,101.70,106.16,119.52,111.45,93.52,81.32,111.03,96.69,95.36,92.92,114.15,94.95,105.23,113.39,106.85,106.65,113.18,116.06,105.10,106.10,119.24,126.02,114.36,114.68,132.90,142.81,133.75,143.83,144.16,138.37,162.78,130.84,117.66,114.72,141.33,123.87,113.17,98.71,138.44,108.23,108.32,90.01,123.31,110.42,93.00,82.07,81.32,195.09,111.88,116.97,109.80,122.06,110.07,116.06
10/05/2023,114.31,104.96,103.34,86.29,104.92,98.11,93.14,93.02,101.06,96.94,93.78,96.86,,,,,100.37,95.74,102.98,100.49,93.02,93.09,106.89,104.95,75.45,97.46,108.78,113.25,95.04,104.50,157.10,155.08,114.27,129.43,161.05,165.66,162.73,172.69,153.61,138.98,148.23,125.43,123.35,107.78,160.27,113.29,107.30,106.74,128.81,117.89,109.92,106.98,118.72,109.96,105.00,104.99,114.46,109.96,106.34,96.03,94.64,101.80,104.99,109.95,98.51,102.33,105.84,109.96,100.07,113.80,121.63,133.30,95.09,105.23,135.87,144.14,103.34,114.54,138.52,145.42,130.06,139.79,158.40,157.35,170.64,159.90,147.08,137.05,161.07,146.97,131.54,118.48,151.10,143.29,120.71,106.50,139.33,117.69,111.86,95.08,75.45,172.69,117.08,119.10,108.17,121.13,110.20,134.89
09/05/2023,117.34,114.24,97.31,89.64,104.93,94.74,94.11,96.61,97.56,97.32,91.44,94.87,,,,,93.61,89.79,95.47,98.56,83.23,88.48,104.96,109.11,78.95,94.60,109.96,120.01,96.66,119.90,134.81,135.99,129.66,139.87,149.59,127.10,150.92,127.31,131.29,102.72,153.93,120.98,100.09,81.05,118.79,101.67,100.43,82.31,104.98,88.97,71.08,41.06,97.41,79.43,57.37,61.79,89.34,80.07,63.26,31.98,47.46,65.42,81.26,85.45,62.63,79.45,83.95,105.40,65.48,95.20,95.24,105.67,70.20,109.94,130.02,131.33,92.56,108.25,126.62,152.68,120.03,122.29,151.83,137.45,152.33,140.52,122.04,113.51,140.99,129.03,116.32,99.52,135.95,129.91,109.98,95.07,114.23,108.03,100.24,71.88,31.98,153.93,109.79,103.48,105.95,97.17,78.37,117.47
08/05/2023,94.61,76.71,96.52,80.80,95.42,78.01,86.35,78.00,92.41,80.91,81.00,86.79,,,,,86.24,86.26,78.05,91.86,75.82,78.16,96.30,92.79,75.27,77.56,99.33,116.93,77.96,109.91,119.82,123.35,115.57,123.60,138.19,136.64,150.96,118.47,114.41,97.55,140.93,116.95,97.54,76.32,121.79,97.87,78.56,68.22,103.79,84.79,70.71,56.31,94.88,72.30,72.39,70.37,92.26,77.49,69.37,39.32,44.18,57.17,77.30,86.38,51.04,80.68,74.26,94.43,56.14,79.06,84.12,104.93,67.34,92.19,109.98,122.61,92.05,97.98,116.93,147.92,117.03,119.97,146.95,152.04,157.31,158.32,128.44,110.50,157.98,138.80,113.80,103.92,136.91,116.95,107.79,95.03,116.93,113.08,88.75,81.68,39.32,158.32,103.19,98.02,94.60,92.84,76.49,120.39
07/05/2023,111.99,103.64,77.55,73.35,103.63,83.39,77.35,77.41,93.87,78.11,87.58,85.13,,,,,77.41,77.12,82.90,77.86,91.89,86.88,73.62,77.42,72.94,73.06,78.27,73.93,98.23,76.46,74.39,64.91,83.61,79.02,75.32,68.07,96.18,75.99,68.26,51.98,95.82,80.32,53.07,22.03,79.98,54.27,1.98,-23.38,40.04,4.98,-1.32,-24.94,25.08,-0.03,-19.07,-29.98,6.94,-20.21,-32.53,-10.08,-24.84,-16.67,-0.07,33.14,-29.92,-10.07,6.25,63.78,-48.40,37.37,73.98,90.97,48.25,66.21,81.44,105.95,74.34,84.70,106.61,116.52,102.55,97.99,96.59,109.99,114.01,114.18,100.06,87.12,122.23,114.31,95.02,95.08,115.86,109.96,104.71,84.76,114.36,104.92,84.41,80.50,-48.40,122.23,88.70,63.75,81.76,38.79,3.06,102.59
06/05/2023,133.27,119.41,97.97,98.32,111.74,99.68,96.20,91.24,97.69,85.70,98.82,107.80,,,,,96.20,88.40,97.20,106.71,91.80,89.42,107.94,110.44,85.87,91.75,111.41,111.98,94.38,101.72,112.40,112.30,99.86,110.33,112.58,113.23,109.93,101.16,109.90,99.41,112.20,96.42,93.03,81.55,112.49,91.02,70.62,70.03,94.44,82.25,74.09,64.09,99.67,82.20,63.87,48.08,84.59,64.63,49.33,29.40,68.07,41.19,47.13,53.18,45.44,67.94,60.35,75.47,54.02,74.02,81.42,96.35,68.16,81.55,97.86,112.39,87.70,105.82,113.71,125.05,110.83,108.19,117.00,126.49,140.22,122.71,108.86,95.41,147.17,128.98,100.05,98.60,123.69,112.48,110.00,104.68,110.74,107.97,96.66,74.36,29.40,147.17,105.55,94.48,102.62,83.41,68.32,111.41
05/05/2023,112.72,104.92,80.73,80.53,92.29,81.85,78.92,90.14,93.52,81.67,77.92,81.66,,,,,97.61,72.39,90.14,82.66,86.89,72.90,76.72,93.52,69.57,84.62,94.75,110.00,79.39,99.46,119.50,126.44,112.52,119.45,119.43,114.57,133.56,114.26,113.94,107.67,119.50,112.53,100.18,71.84,124.49,104.90,77.73,56.88,104.95,90.51,72.38,71.02,92.82,77.96,73.50,78.02,86.33,82.26,74.19,74.13,64.07,78.87,76.07,96.99,63.08,83.38,84.31,102.27,75.61,84.79,94.14,114.26,91.76,98.62,119.42,124.88,104.50,110.44,120.00,135.85,121.85,122.36,134.90,138.56,162.06,153.26,119.56,119.51,158.11,144.35,126.00,117.94,137.41,119.44,119.46,100.43,121.37,119.42,109.98,103.64,56.88,162.06,104.40,100.71,93.11,97.01,82.96,127.00
04/05/2023,113.23,114.37,87.06,97.74,113.12,89.82,97.38,92.38,112.55,88.20,98.19,89.72,,,,,89.99,89.99,90.72,99.00,80.35,77.68,114.97,114.98,71.96,76.93,119.48,125.71,96.96,113.20,129.93,143.61,148.24,136.09,122.21,112.97,145.00,123.22,110.09,84.19,146.44,114.96,89.12,74.46,114.80,93.06,80.38,53.96,113.84,83.11,66.68,44.55,87.06,79.97,81.91,41.58,85.46,63.37,43.96,20.21,29.80,48.26,53.81,74.93,31.22,70.38,86.26,90.26,38.95,69.91,97.10,103.27,76.91,99.13,121.03,123.30,88.64,107.47,122.54,145.55,122.14,124.42,139.45,132.31,161.53,126.74,121.01,110.08,156.85,128.07,114.02,89.27,132.44,121.59,114.27,80.32,120.93,116.39,91.27,75.81,20.21,161.53,108.53,98.41,104.65,88.30,68.28,116.29
03/05/2023,101.51,108.36,89.19,95.74,123.29,114.71,84.46,82.28,107.68,97.38,100.84,98.11,,,,,97.89,88.31,82.18,106.31,79.08,79.90,98.63,118.15,69.53,71.92,107.62,136.66,88.61,111.71,127.20,137.38,128.03,133.09,121.22,118.20,162.93,115.45,109.75,67.77,139.90,114.10,80.30,40.07,113.74,72.63,80.40,79.05,90.91,81.38,73.50,44.25,96.28,75.55,77.60,37.89,112.06,93.94,61.53,-11.53,45.13,62.36,70.14,83.60,-3.24,53.47,89.53,90.24,19.67,90.23,87.05,97.96,61.84,83.05,118.66,136.84,78.83,105.09,121.35,158.04,110.87,119.27,140.20,170.05,192.94,172.05,131.66,127.06,163.22,142.50,113.78,109.70,146.98,123.97,109.97,83.08,126.65,117.69,84.73,79.08,-11.53,192.94,111.05,99.27,103.29,87.49,69.60,126.57
